sofifa_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
146562,https://sofifa.com/player/146562/santiago-cazorla-gonzalez/20/159586,Santi Cazorla,Santiago Cazorla González,34,12/13/1984,168,65,Spain,Villarreal CF,82,82,11000000,45000,"CM, CDM, LM",Right,3,5,4,High/Low,Stocky,Yes,23100000,#Playmaker  ,CAM,8,,8/6/2018,2020,,,56,73,85,83,65,58,,,,,,,"Power Free-Kick, Avoids Using Weaker Foot, Selfish, Argues with Officials, Finesse Shot, Crowd Favourite",85,70,60,86,72,83,86,78,83,87,58,55,74,79,89,77,50,54,57,75,67,68,76,86,80,88,68,63,58,6,9,5,7,15,72+3,72+3,72+3,77+3,77+3,77+3,77+3,77+3,80+3,80+3,80+3,77+3,79+3,79+3,79+3,77+3,70+3,72+3,72+3,72+3,70+3,68+3,65+3,65+3,65+3,68+3
156519,https://sofifa.com/player/156519/hector-herrera/20/159586,H. Herrera,Héctor Miguel Herrera López,29,4/19/1990,185,80,Mexico,Atlético Madrid,82,82,21500000,70000,CM,Right,3,4,3,High/High,Normal,No,44100000,#Engine,SUB,16,,7/3/2019,2022,RCM,16,72,75,75,76,78,81,,,,,,,"Diver, Argues with Officials",65,72,61,80,59,76,67,63,77,78,71,73,72,82,68,81,76,93,74,78,84,82,82,78,67,75,81,82,67,6,10,15,7,16,75+3,75+3,75+3,75+3,77+3,77+3,77+3,75+3,77+3,77+3,77+3,76+3,79+3,79+3,79+3,76+3,77+3,80+3,80+3,80+3,77+3,76+3,76+3,76+3,76+3,76+3
158963,https://sofifa.com/player/158963/lucas-biglia/20/159586,L. Biglia,Lucas Rodrigo Biglia,33,1/30/1986,178,63,Argentina,Milan,82,82,11000000,49000,"CDM, CM",Right,3,4,3,Medium/High,Normal,No,18700000,,CM,21,,7/17/2017,2020,,,55,63,81,81,77,68,,,,,,,"Power Free-Kick, Finesse Shot",74,50,54,86,78,80,71,76,82,84,55,55,74,80,78,77,60,71,61,75,83,82,50,80,72,80,80,78,74,14,12,7,12,7,65+3,65+3,65+3,71+3,70+3,70+3,70+3,71+3,74+3,74+3,74+3,72+3,78+3,78+3,78+3,72+3,76+3,80+3,80+3,80+3,76+3,74+3,74+3,74+3,74+3,74+3
164835,https://sofifa.com/player/164835/lukasz-fabianski/20/159586,L. Fabiański,Łukasz Fabiański,34,4/18/1985,190,83,Poland,West Ham United,82,82,9500000,75000,GK,Right,2,2,1,Medium/Medium,Normal,Yes,18100000,,GK,1,,6/20/2018,2021,SUB,22,,,,,,,80,83,70,84,48,82,"Flair, Acrobatic Clearance",14,13,11,20,17,14,18,12,32,22,50,47,52,75,44,53,68,25,65,20,43,16,15,52,22,63,14,12,13,80,83,70,82,84,,,,,,,,,,,,,,,,,,,,,,,,,,
168354,https://sofifa.com/player/168354/emiliano-viviano/20/159586,E. Viviano,Emiliano Viviano,33,12/1/1985,195,90,Italy,Sporting CP,82,82,12000000,15000,GK,Left,2,2,1,Medium/Medium,Stocky,No,24000000,,RES,58,,7/1/2018,2020,,,,,,,,,83,84,76,83,32,81,"Flair, Second Wind",12,17,13,36,13,18,14,16,37,22,30,33,35,74,32,57,66,29,58,18,18,10,10,60,21,64,27,10,12,83,84,76,81,83,,,,,,,,,,,,,,,,,,,,,,,,,,
178088,https://sofifa.com/player/178088/juan-manuel-mata-garcia/20/159586,Juan Mata,Juan Manuel Mata García,31,4/28/1988,170,63,Spain,Manchester United,82,82,19500000,135000,"CAM, RM",Left,3,3,4,Medium/Medium,Lean,Yes,37100000,#FK Specialist,SUB,8,,1/25/2014,2021,,,62,74,83,83,36,47,,,,,,,"Diver, Beat Offside Trap, Finesse Shot, Giant Throw-in",82,74,56,84,71,81,85,86,80,86,66,58,79,85,89,74,61,68,34,70,50,39,81,84,80,87,38,31,21,9,10,14,5,8,72+3,72+3,72+3,78+3,78+3,78+3,78+3,78+3,80+3,80+3,80+3,79+3,76+3,76+3,76+3,79+3,60+3,59+3,59+3,59+3,60+3,55+3,45+3,45+3,45+3,55+3
178509,https://sofifa.com/player/178509/olivier-giroud/20/159586,O. Giroud,Olivier Giroud,32,9/30/1986,193,92,France,Chelsea,82,82,17500000,140000,ST,Left,3,3,3,Medium/Medium,Normal,Yes,33300000,"#Aerial Threat, #Strength",SUB,18,,1/31/2018,2020,ST,9,46,81,71,72,42,79,,,,,,,"Selfish, Speed Dribbler (CPU AI Only)",64,83,91,79,83,70,70,65,58,83,44,48,55,84,53,85,84,60,89,71,76,42,84,77,83,79,37,37,20,12,15,11,6,5,79+3,79+3,79+3,72+3,76+3,76+3,76+3,72+3,74+3,74+3,74+3,71+3,71+3,71+3,71+3,71+3,55+3,59+3,59+3,59+3,55+3,52+3,57+3,57+3,57+3,52+3
179645,https://sofifa.com/player/179645/simon-kjaer/20/159586,S. Kjær,Simon Thorup Kjær,30,3/26/1989,191,84,Denmark,Sevilla FC,82,82,18000000,24000,CB,Right,3,3,2,Low/High,Normal,Yes,37800000,,RCB,4,,8/2/2017,2021,RCB,4,65,55,63,55,81,78,,,,,,,,50,55,81,76,37,46,52,69,69,70,64,65,48,75,53,78,74,70,81,41,82,82,31,49,61,69,81,82,79,6,10,13,10,15,61+3,61+3,61+3,56+3,58+3,58+3,58+3,56+3,58+3,58+3,58+3,59+3,64+3,64+3,64+3,59+3,71+3,75+3,75+3,75+3,71+3,73+3,79+3,79+3,79+3,73+3
180403,https://sofifa.com/player/180403/willian-borges-da-silva/20/159586,Willian,Willian Borges da Silva,30,8/9/1988,175,78,Brazil,Chelsea,82,82,21000000,140000,"RW, LW",Right,3,4,4,High/High,Lean,Yes,39900000,"#Dribbler, #Acrobat",SUB,10,,8/28/2013,2020,,,85,78,80,85,49,60,,,,,,,"Diver, Selfish, Crowd Favourite",76,77,31,80,59,88,83,84,77,82,88,82,87,80,79,84,40,77,59,81,44,55,79,83,70,79,43,57,51,14,12,13,7,13,74+3,74+3,74+3,81+3,80+3,80+3,80+3,81+3,81+3,81+3,81+3,81+3,78+3,78+3,78+3,81+3,69+3,66+3,66+3,66+3,69+3,65+3,54+3,54+3,54+3,65+3
181786,https://sofifa.com/player/181786/vedran-corluka/20/159586,V. Ćorluka,Vedran Ćorluka,33,2/5/1986,192,84,Croatia,Lokomotiv Moscow,82,82,10500000,1000,CB,Right,3,3,3,High/Medium,Normal,No,22100000,#Strength,LCB,14,,6/27/2012,2020,,,58,49,65,67,81,82,,,,,,,"Power Free-Kick, Avoids Using Weaker Foot, Leadership",68,44,83,68,38,67,66,60,67,73,49,65,57,73,46,64,81,75,86,50,81,77,45,57,49,78,79,83,82,15,9,12,14,6,61+3,61+3,61+3,61+3,60+3,60+3,60+3,61+3,61+3,61+3,61+3,63+3,66+3,66+3,66+3,63+3,73+3,74+3,74+3,74+3,73+3,74+3,79+3,79+3,79+3,74+3
184200,https://sofifa.com/player/184200/marko-arnautovic/20/159586,M. Arnautović,Marko Arnautović,30,4/19/1989,192,83,Austria,Shanghai SIPG FC,82,82,21500000,29000,ST,Right,3,4,4,High/Medium,Normal,Yes,34400000,,ST,7,,7/8/2019,2022,ST,7,80,79,77,82,47,82,,,,,,,"Selfish, Crowd Favourite, Skilled Dribbling",78,78,74,78,79,84,79,72,74,85,77,83,69,78,66,84,67,78,84,75,84,44,83,77,77,81,43,48,39,14,15,10,10,15,80+3,80+3,80+3,80+3,80+3,80+3,80+3,80+3,79+3,79+3,79+3,80+3,75+3,75+3,75+3,80+3,65+3,65+3,65+3,65+3,65+3,62+3,60+3,60+3,60+3,62+3
184941,https://sofifa.com/player/184941/alexis-sanchez/20/159586,A. Sánchez,Alexis Alejandro Sánchez Sánchez,30,12/19/1988,169,62,Chile,Manchester United,82,82,21000000,150000,"LW, LM",Right,4,3,4,High/High,Normal,Yes,39900000,,SUB,7,,1/22/2018,2022,LW,7,81,78,77,85,44,73,,,,,,,"Power Free-Kick, Selfish, Crowd Favourite, Skilled Dribbling",77,76,68,76,83,85,79,78,74,84,83,79,86,79,87,83,85,71,71,77,76,46,82,79,74,79,38,44,35,10,10,15,12,13,78+3,78+3,78+3,80+3,80+3,80+3,80+3,80+3,80+3,80+3,80+3,79+3,75+3,75+3,75+3,79+3,63+3,62+3,62+3,62+3,63+3,60+3,56+3,56+3,56+3,60+3
184942,https://sofifa.com/player/184942/giuliano-victor-de-paula/20/159586,Giuliano,Giuliano Victor de Paula,29,5/31/1990,172,68,Brazil,Al Nassr,82,82,21500000,59000,CAM,Right,2,3,4,High/Medium,Stocky,No,36600000,,CAM,77,,8/20/2018,2021,,,81,77,79,83,46,75,,,,,,,"Finesse Shot, Crowd Favourite",77,77,59,82,65,82,67,71,80,84,85,77,85,81,85,78,61,82,74,76,72,42,81,80,79,82,49,43,38,16,11,13,9,8,77+2,77+2,77+2,80+2,80+2,80+2,80+2,80+2,81+2,81+2,81+2,80+2,77+2,77+2,77+2,80+2,66+2,65+2,65+2,65+2,66+2,62+2,56+2,56+2,56+2,62+2
185103,https://sofifa.com/player/185103/aleksandar-kolarov/20/159586,A. Kolarov,Aleksandar Kolarov,33,11/10/1985,187,81,Serbia,Roma,82,82,10000000,52000,LB,Left,2,3,3,High/Medium,Normal,Yes,17000000,"#Distance Shooter, #Crosser, #FK Specialist",LB,11,,7/22/2017,2020,,,69,74,81,76,82,79,,,,,,,"Dives Into Tackles (CPU AI Only), Argues with Officials",90,60,80,78,64,80,85,88,77,77,71,68,62,83,58,95,79,83,74,86,86,82,78,77,80,90,82,83,81,16,15,8,16,6,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,77+2,78+2,78+2,78+2,77+2,80+2,80+2,80+2,80+2,80+2,80+2,80+2,80+2,80+2,80+2
186627,https://sofifa.com/player/186627/mario-balotelli/20/159586,M. Balotelli,Mario  Barwuah Balotelli,28,8/12/1990,189,88,Italy,Brescia,82,82,23000000,27000,ST,Right,4,4,4,Medium/Low,Normal,Yes,41400000,,RS,45,,8/18/2019,2022,,,76,82,73,79,24,76,,,,,,,"Long Throw-in, Injury Free, Selfish, Argues with Officials, Speed Dribbler (CPU AI Only), Crowd Favourite, Skilled Dribbling",64,83,67,79,78,81,75,78,66,85,75,77,71,68,50,86,74,66,83,77,70,30,78,74,91,81,10,22,20,2,2,2,4,2,78+3,78+3,78+3,77+3,78+3,78+3,78+3,77+3,77+3,77+3,77+3,75+3,70+3,70+3,70+3,75+3,53+3,53+3,53+3,53+3,53+3,49+3,45+3,45+3,45+3,49+3
187754,https://sofifa.com/player/187754/marlos-romero-bonfim/20/159586,Marlos,Marlos Romero Bonfim,31,6/7/1988,174,69,Ukraine,Shakhtar Donetsk,82,82,19500000,1000,"RM, CAM",Left,2,3,5,Medium/Medium,Normal,No,41000000,#Dribbler,RAM,11,,7/4/2014,2021,,,83,78,79,86,46,73,,,,,,,"Beat Offside Trap, Selfish, Crowd Favourite",76,79,53,81,68,87,82,72,73,88,85,82,85,77,84,77,68,78,76,78,58,51,77,82,80,84,45,44,42,6,13,13,8,9,77+2,77+2,77+2,82+2,81+2,81+2,81+2,82+2,82+2,82+2,82+2,81+2,77+2,77+2,77+2,81+2,67+2,65+2,65+2,65+2,67+2,63+2,56+2,56+2,56+2,63+2
188803,https://sofifa.com/player/188803/taison-barcellos-freda/20/159586,Taison,Taison Barcellos Freda,31,1/13/1988,172,64,Brazil,Shakhtar Donetsk,82,82,19500000,1000,"CAM, LM",Right,2,3,4,Medium/Medium,Lean,No,41000000,"#Speedster, #Dribbler, #Acrobat",LAM,7,,1/11/2013,2021,,,92,79,75,86,47,69,,,,,,,"Avoids Using Weaker Foot, Early Crosser, Finesse Shot",73,76,56,77,82,87,52,73,75,85,93,91,90,79,83,83,62,85,67,83,56,49,74,79,72,82,38,53,40,7,7,11,15,13,77+2,77+2,77+2,81+2,81+2,81+2,81+2,81+2,81+2,81+2,81+2,81+2,76+2,76+2,76+2,81+2,67+2,64+2,64+2,64+2,67+2,64+2,55+2,55+2,55+2,64+2
189068,https://sofifa.com/player/189068/bas-dost/20/159586,B. Dost,Bas Dost,30,5/31/1989,196,89,Netherlands,Sporting CP,82,82,21500000,23000,ST,Right,3,3,2,Medium/Medium,Lean,No,43000000,"#Poacher, #Aerial Threat, #Strength, #Complete Forward",SUB,28,,8/28/2016,2021,,,50,82,57,66,45,80,,,,,,,Long Passer (CPU AI Only),38,86,93,73,83,68,61,30,37,75,46,53,34,82,32,82,49,70,92,70,68,39,88,67,90,81,38,45,26,6,12,15,11,8,79+3,79+3,79+3,67+3,74+3,74+3,74+3,67+3,70+3,70+3,70+3,66+3,65+3,65+3,65+3,66+3,52+3,56+3,56+3,56+3,52+3,51+3,57+3,57+3,57+3,51+3
189125,https://sofifa.com/player/189125/giacomo-bonaventura/20/159586,G. Bonaventura,Giacomo Bonaventura,29,8/22/1989,181,75,Italy,Milan,82,82,21500000,56000,"CM, LW",Right,3,3,4,High/Medium,Lean,No,36600000,,SUB,5,,9/1/2014,2020,,,73,77,82,82,72,69,,,,,,,"Argues with Officials, Crowd Favourite",82,70,70,84,78,83,78,78,80,85,73,73,75,82,77,84,68,82,63,86,68,72,78,82,68,82,74,72,68,10,14,7,15,14,77+3,77+3,77+3,79+3,80+3,80+3,80+3,79+3,80+3,80+3,80+3,80+3,81+3,81+3,81+3,80+3,77+3,76+3,76+3,76+3,77+3,75+3,72+3,72+3,72+3,75+3
189505,https://sofifa.com/player/189505/pedro-rodriguez-ledesma/20/159586,Pedro,Pedro Eliezer Rodríguez Ledesma,31,7/28/1987,169,65,Spain,Chelsea,82,82,19500000,140000,"RW, LW",Right,3,5,4,High/High,Lean,Yes,37100000,,RW,11,,8/20/2015,2020,,,75,77,77,84,43,56,,,,,,,"Beat Offside Trap, Argues with Officials, Speed Dribbler (CPU AI Only)",78,78,55,80,70,84,81,57,71,85,78,73,81,81,82,77,66,70,47,79,56,49,82,78,66,77,49,32,31,5,11,12,15,9,75+3,75+3,75+3,80+3,80+3,80+3,80+3,80+3,80+3,80+3,80+3,79+3,75+3,75+3,75+3,79+3,63+3,61+3,61+3,61+3,63+3,59+3,50+3,50+3,50+3,59+3
189805,https://sofifa.com/player/189805/luuk-de-jong/20/159586,L. de Jong,Luuk de Jong,28,8/27/1990,188,86,Netherlands,Sevilla FC,82,82,23000000,29000,ST,Right,2,3,2,Medium/High,Normal,No,48300000,,ST,19,,7/1/2019,2023,SUB,19,56,79,71,69,51,78,,,,,,,Long Passer (CPU AI Only),66,82,93,78,84,66,63,69,66,77,54,58,58,83,60,84,81,84,84,69,54,40,86,69,67,80,58,43,37,16,10,8,8,11,79+2,79+2,79+2,71+2,75+2,75+2,75+2,71+2,73+2,73+2,73+2,72+2,71+2,71+2,71+2,72+2,61+2,62+2,62+2,62+2,61+2,59+2,60+2,60+2,60+2,59+2
190813,https://sofifa.com/player/190813/stephan-el-shaarawy/20/159586,S. El Shaarawy,Stephan El Shaarawy,26,10/27/1992,178,72,Italy,Shanghai Greenland Shenhua FC,82,82,24000000,29000,LW,Right,3,3,5,Medium/High,Lean,Yes,37200000,,LW,22,,7/8/2019,2022,SUB,14,87,78,71,84,42,60,,,,,,,"Beat Offside Trap, Selfish, Early Crosser",75,80,51,74,83,84,85,63,57,86,86,87,86,72,82,74,59,73,56,79,54,36,82,73,67,72,59,30,25,5,3,5,5,3,76+3,76+3,76+3,80+3,79+3,79+3,79+3,80+3,78+3,78+3,78+3,78+3,70+3,70+3,70+3,78+3,61+3,57+3,57+3,57+3,61+3,57+3,49+3,49+3,49+3,57+3
191740,https://sofifa.com/player/191740/ander-herrera-aguera/20/159586,Ander Herrera,Ander Herrera Agüera,29,8/14/1989,182,73,Spain,Paris Saint-Germain,82,82,21500000,100000,"CM, CDM",Right,3,4,3,High/High,Lean,Yes,39800000,"#Engine, #Tactician ",LCM,21,,7/4/2019,2024,,,70,72,78,80,82,77,,,,,,,"Injury Prone, Argues with Officials, Giant Throw-in",71,71,63,83,64,78,79,64,79,82,73,67,78,85,78,78,61,86,70,69,89,89,75,79,74,83,82,84,79,9,12,15,9,8,74+3,74+3,74+3,76+3,77+3,77+3,77+3,76+3,78+3,78+3,78+3,77+3,80+3,80+3,80+3,77+3,80+3,83+3,83+3,83+3,80+3,80+3,79+3,79+3,79+3,80+3
193348,https://sofifa.com/player/193348/xherdan-shaqiri/20/159586,X. Shaqiri,Xherdan Shaqiri,27,10/10/1991,169,72,Switzerland,Liverpool,82,82,23000000,120000,"RW, RM",Left,3,4,5,Medium/Medium,Shaqiri,Yes,42600000,#Dribbler,SUB,23,,7/13/2018,2023,RS,23,80,77,81,85,46,69,,,,,,,"Selfish, Argues with Officials, Finesse Shot, Skilled Dribbling",79,71,45,82,76,86,88,84,81,84,83,77,83,80,91,87,51,73,71,84,61,55,74,81,65,82,35,49,48,13,12,12,11,11,75+3,75+3,75+3,80+3,79+3,79+3,79+3,80+3,81+3,81+3,81+3,80+3,77+3,77+3,77+3,80+3,67+3,66+3,66+3,66+3,67+3,63+3,55+3,55+3,55+3,63+3
193525,https://sofifa.com/player/193525/mario-figueira-fernandes/20/159586,Mário Fernandes,Mário Figueira Fernandes,28,9/19/1990,187,80,Russia,PFC CSKA Moscow,82,82,19000000,1000,"RWB, RM",Right,2,3,3,High/High,Lean,No,41800000,#Engine,RM,2,,7/1/2012,2022,RWB,2,82,60,74,79,81,79,,,,,,,Giant Throw-in,74,56,72,82,52,80,66,39,71,79,79,85,79,80,61,71,84,87,75,58,77,78,76,73,53,76,83,82,84,12,13,14,13,12,72+2,72+2,72+2,75+2,75+2,75+2,75+2,75+2,75+2,75+2,75+2,77+2,76+2,76+2,76+2,77+2,80+2,79+2,79+2,79+2,80+2,80+2,79+2,79+2,79+2,80+2
197655,https://sofifa.com/player/197655/sebastian-coates/20/159586,S. Coates,Sebastián Coates Nión,28,10/7/1990,196,92,Uruguay,Sporting CP,82,82,19500000,20000,CB,Right,3,3,2,Medium/Medium,Normal,Yes,39000000,"#Aerial Threat, #Strength",RCB,4,,1/31/2017,2022,,,54,43,55,59,83,85,,,,,,,"Diver, Injury Prone",17,42,80,70,39,64,39,19,74,62,44,63,32,75,31,50,50,77,94,30,83,80,49,64,72,74,84,85,85,16,13,15,16,13,58+3,58+3,58+3,53+3,58+3,58+3,58+3,53+3,59+3,59+3,59+3,57+3,66+3,66+3,66+3,57+3,67+3,76+3,76+3,76+3,67+3,70+3,80+3,80+3,80+3,70+3
198951,https://sofifa.com/player/198951/cedric-bakambu/20/159586,C. Bakambu,Cédric Bakambu,28,4/11/1991,182,74,DR Congo,Beijing Sinobo Guoan FC,82,82,23000000,34000,ST,Right,2,4,3,Medium/Medium,Normal,Yes,36800000,#Speedster,RS,17,,1/17/2018,2021,,,90,81,72,80,35,76,,,,,,,"Beat Offside Trap, Early Crosser",74,84,71,75,80,80,78,54,66,82,90,90,81,81,72,84,81,80,76,74,72,39,85,73,69,80,32,29,21,6,13,6,14,6,81+2,81+2,81+2,80+2,81+2,81+2,81+2,80+2,79+2,79+2,79+2,79+2,72+2,72+2,72+2,79+2,61+2,58+2,58+2,58+2,61+2,57+2,51+2,51+2,51+2,57+2
202371,https://sofifa.com/player/202371/thomas-meunier/20/159586,T. Meunier,Thomas Meunier,27,9/12/1991,191,90,Belgium,Paris Saint-Germain,82,82,20000000,87000,"RB, RM",Right,2,4,3,High/High,Normal,Yes,37000000,#Engine,SUB,12,,7/3/2016,2020,RM,15,79,75,77,75,78,84,,,,,,,Speed Dribbler (CPU AI Only),83,72,75,82,79,75,74,56,74,82,74,83,63,80,49,77,72,92,85,78,73,76,80,71,65,78,75,83,79,8,13,15,6,9,77+2,77+2,77+2,77+2,77+2,77+2,77+2,77+2,77+2,77+2,77+2,78+2,78+2,78+2,78+2,78+2,80+2,79+2,79+2,79+2,80+2,80+2,78+2,78+2,78+2,80+2
202857,https://sofifa.com/player/202857/karim-bellarabi/20/159586,K. Bellarabi,Karim Bellarabi,29,4/8/1990,184,81,Germany,Bayer 04 Leverkusen,82,82,21500000,89000,RW,Right,3,3,4,High/Medium,Lean,Yes,36600000,"#Speedster, #Dribbler, #Acrobat",SUB,38,,7/1/2011,2021,,,92,76,74,85,34,71,,,,,,,"Selfish, Argues with Officials, Speed Dribbler (CPU AI Only)",77,73,48,79,73,86,70,58,58,84,92,92,86,82,78,85,75,73,70,77,72,38,77,77,57,78,32,30,33,10,12,7,11,10,76+3,76+3,76+3,81+3,80+3,80+3,80+3,81+3,80+3,80+3,80+3,80+3,72+3,72+3,72+3,80+3,63+3,58+3,58+3,58+3,63+3,58+3,50+3,50+3,50+3,58+3
207494,https://sofifa.com/player/207494/jesse-lingard/20/159586,J. Lingard,Jesse Lingard,26,12/15/1992,175,62,England,Manchester United,82,82,24000000,135000,"CAM, RW",Right,2,3,4,High/High,Lean,Yes,45600000,"#Engine, #Acrobat",CAM,14,,7/1/2011,2021,SUB,7,80,78,76,83,58,72,,,,,,,"Selfish, Argues with Officials, Speed Dribbler (CPU AI Only)",74,77,67,80,75,82,79,68,63,84,82,79,86,83,84,81,70,89,62,78,74,54,84,81,74,82,63,57,49,14,10,8,13,9,78+2,78+2,78+2,80+2,81+2,81+2,81+2,80+2,80+2,80+2,80+2,80+2,77+2,77+2,77+2,80+2,71+2,68+2,68+2,68+2,71+2,68+2,63+2,63+2,63+2,68+2
208808,https://sofifa.com/player/208808/quincy-promes/20/159586,Q. Promes,Quincy Anton Promes,27,1/4/1992,174,72,Netherlands,Ajax,82,82,23000000,32000,"LW, RW",Right,2,4,5,High/Medium,Lean,No,32200000,#Speedster,SUB,11,,7/1/2019,2024,SUB,11,91,79,79,83,40,67,,,,,,,"Injury Free, Selfish, Early Crosser",80,80,60,79,69,84,75,76,73,81,90,91,85,80,78,82,81,80,60,79,65,37,77,82,74,78,39,38,36,10,13,6,7,13,77+2,77+2,77+2,82+2,81+2,81+2,81+2,82+2,81+2,81+2,81+2,81+2,75+2,75+2,75+2,81+2,64+2,60+2,60+2,60+2,64+2,61+2,52+2,52+2,52+2,61+2
208830,https://sofifa.com/player/208830/jamie-vardy/20/159586,J. Vardy,Jamie Vardy,32,1/11/1987,179,74,England,Leicester City,82,82,17500000,115000,ST,Right,3,3,3,High/High,Lean,Yes,33300000,,ST,9,,5/1/2012,2022,,,88,81,65,74,55,75,,,,,,,"Injury Prone, Giant Throw-in",68,85,78,67,81,74,65,57,48,74,87,88,72,83,75,85,78,79,68,64,87,49,86,72,83,81,56,50,53,15,14,7,15,11,80+3,80+3,80+3,76+3,78+3,78+3,78+3,76+3,74+3,74+3,74+3,75+3,68+3,68+3,68+3,75+3,66+3,62+3,62+3,62+3,66+3,65+3,63+3,63+3,63+3,65+3
215333,https://sofifa.com/player/215333/duvan-zapata/20/159586,D. Zapata,Duván Zapata,28,4/1/1991,189,88,Colombia,Atalanta,82,82,23000000,80000,ST,Right,2,4,3,High/Medium,Normal,Yes,,#Strength,LS,91,Sampdoria,,2020,SUB,7,71,81,56,76,37,83,,,,,,,"Long Passer (CPU AI Only), Speed Dribbler (CPU AI Only)",44,87,83,70,77,77,48,62,43,81,70,72,64,76,60,86,79,70,94,64,72,20,86,56,70,78,52,24,22,9,9,8,6,8,81+2,81+2,81+2,72+2,76+2,76+2,76+2,72+2,72+2,72+2,72+2,70+2,63+2,63+2,63+2,70+2,52+2,52+2,52+2,52+2,52+2,50+2,53+2,53+2,53+2,50+2
216475,https://sofifa.com/player/216475/jose-luis-morales-nogales/20/159586,Morales,José Luis Morales Nogales,31,7/23/1987,180,70,Spain,Levante UD,82,82,20000000,39000,"ST, LM",Right,2,4,4,High/Medium,Lean,Yes,42000000,#Dribbler,LW,11,,6/1/2011,2021,,,89,81,76,85,58,69,,,,,,,"Injury Free, Beat Offside Trap, Early Crosser, Speed Dribbler (CPU AI Only), Giant Throw-in",79,83,64,78,77,88,82,72,68,84,88,90,78,83,83,79,61,82,67,81,58,58,84,76,78,85,63,54,45,14,13,13,16,8,80+2,80+2,80+2,83+2,82+2,82+2,82+2,83+2,81+2,81+2,81+2,82+2,77+2,77+2,77+2,82+2,71+2,67+2,67+2,67+2,71+2,69+2,62+2,62+2,62+2,69+2
230168,https://sofifa.com/player/230168/raphael-william-anjos-rochedo/20/159586,Raphaelito Anjos,Raphael William Anjos Rochedo,31,2/29/1988,190,85,Brazil,Grêmio,82,82,14000000,32000,GK,Right,1,2,1,Medium/Medium,Normal,No,25200000,,GK,1,,1/1/2018,2022,GK,1,,,,,,,79,84,77,78,42,83,Giant Throw-in,10,8,11,18,8,9,9,18,16,21,41,42,34,82,41,58,67,29,79,7,34,23,27,71,14,67,20,17,13,79,84,77,83,78,,,,,,,,,,,,,,,,,,,,,,,,,,
230225,https://sofifa.com/player/230225/juan-everton-mestres-de-mesquita/20/159586,Juiano Mestres,Juan Everton Mestres de Mesquita,35,2/29/1984,181,82,Brazil,Cruzeiro,82,82,6500000,28000,"CB, CDM",Right,1,3,2,High/Medium,Normal,No,12400000,,RCB,3,,1/1/2018,2022,LCB,4,71,61,57,62,82,80,,,,,,,Long Passer (CPU AI Only),40,56,83,67,63,60,72,58,58,64,68,74,61,78,63,74,91,76,79,61,86,82,58,50,62,70,77,85,84,18,12,14,11,18,66+2,66+2,66+2,60+2,63+2,63+2,63+2,60+2,61+2,61+2,61+2,61+2,64+2,64+2,64+2,61+2,71+2,73+2,73+2,73+2,71+2,74+2,80+2,80+2,80+2,74+2
230258,https://sofifa.com/player/230258/rosberto-j-dourado-santos/20/159586,Rosberto Dourado,Rosberto J. Dourado Santos,31,2/29/1988,175,70,Brazil,Atlético Mineiro,82,82,17000000,46000,"CDM, CM, CAM",Right,1,4,2,High/Medium,Lean,No,32300000,,RDM,6,,1/1/2018,2022,RCM,13,81,57,74,77,82,74,,,,,,,"Beat Offside Trap, Leadership, Crowd Favourite",61,53,70,82,57,77,54,57,78,76,80,81,72,80,80,60,43,93,68,59,75,82,58,77,77,81,83,86,80,15,14,14,10,9,67+2,67+2,67+2,71+2,71+2,71+2,71+2,71+2,73+2,73+2,73+2,74+2,77+2,77+2,77+2,74+2,79+2,80+2,80+2,80+2,79+2,80+2,78+2,78+2,78+2,80+2
