tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.70E+17,negative,1,Late Flight,0.6559,United,,hefeman,,0,@united has made my no fly list. Other airlines wait when connector Late Flight. Stuck in IAH.,,2/23/2015 16:48,Austin,Central Time (US & Canada)
5.70E+17,neutral,0.6788,,0,United,,goodenufmother,,0,@United so what’s the deal? Do u provide voucher for overnight or am I cozy on the floor at #OHare ? #gross #HelpMePlease #AnyoneThere,,2/23/2015 16:44,GEM HQ (aka walk-in closet) NY,Eastern Time (US & Canada)
5.70E+17,negative,0.6803,Customer Service Issue,0.6803,United,,bartha75,,0,"@united also, the mere fact that I have to go online to issue a statement vice calling and talking to some directly is one good example.","[0.0, 0.0]",2/23/2015 16:43,san diego,
5.70E+17,positive,1,,,United,,jalvich,,0,@united thank you. I flew into Newark from Vail/Eagle.,,2/23/2015 16:42,,Eastern Time (US & Canada)
5.70E+17,negative,0.6914,Customer Service Issue,0.3704,United,,bartha75,,0,@united  i have a weekend of dealing with your company that would say otherwise.,"[0.0, 0.0]",2/23/2015 16:39,san diego,
5.70E+17,negative,1,Bad Flight,0.352,United,,goodenufmother,,0,@United now what?!? http://t.co/5hpSqVRjK8 flight was gone when I got off plane! #BusinessTravel #goodenoughmother,,2/23/2015 16:38,GEM HQ (aka walk-in closet) NY,Eastern Time (US & Canada)
5.70E+17,negative,1,Lost Luggage,0.366,United,,jalvich,,0,"@united the proper response: sorry for your wait, what flight # were you on so we can look into the issue. That's how @Delta would handle.",,2/23/2015 16:36,,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.656,United,,tpensari,,0,@united your customer service is terrible! Stood inline 3 hours no flights and 4 hours Late Flightr still no bag#disgutedindenver,,2/23/2015 16:32,,
5.70E+17,neutral,0.6557,,,United,,lovejodierose,,0,@united please upload the March on-demand entertainment listing on your website! ✈️,,2/23/2015 16:32,"melbourne, australia",London
5.70E+17,negative,0.6482,Customer Service Issue,0.3294,United,,CharlieGMoney,,1,@united So you are inadequate by accident?,"[40.68545235, -74.18374208]",2/23/2015 16:31,"Chicago, IL",
5.70E+17,positive,1,,,United,,RockinMikeW,,0,@united @reebok @rockinwellness @ Denver International Airport https://t.co/tKVmHBkeC3,,2/23/2015 16:24,,
5.70E+17,positive,1,,,United,,MirandaAtx,,0,@united Thank you for responding so quickly with a helpful tool! @dustyob,,2/23/2015 16:23,"Houston, TX",Central Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6566,United,,tclarktweets,,0,@united boarding time shows 35 min and your gate agent started at 45. showed up at 4:00 and they had to check bag. http://t.co/zCBJyo6lsN,,2/23/2015 16:23,"San Francisco, CA ",
5.70E+17,negative,1,Flight Attendant Complaints,0.6551,United,,CengageTeamUP,,1,@united Agent in LAS letting 20 customers know they can't help them rebook delayed flight to DEN #unfriendlyskies http://t.co/QuzVmK2rTR,,2/23/2015 16:17,,Eastern Time (US & Canada)
5.70E+17,negative,1,Bad Flight,0.6656,United,,brooklyn_dodger,,0,@united empathizes w/ my disappointment that 1stClass flight w/nonworking entertainmnt is worth $50. #UnFriendlySkies http://t.co/lOecO4gmvd,,2/23/2015 16:16,Brooklyn,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6726,United,,SmartBlondeSolu,,0,@united ...and when that doesn't work...,,2/23/2015 16:15,"Fort Worth, Texas",Central Time (US & Canada)
5.70E+17,neutral,0.6511,,0,United,,koploperfan1992,,0,"@united did you have seen my message today?? About a mcdonnell Douglas dc 10 model?? I will hear it if you read it, Goodnight now","[51.3228181, 5.3576138]",2/23/2015 16:09,Winterfell,
5.70E+17,negative,1,Flight Booking Problems,1,United,,frqnttraveler,,0,@united searched for mileage tickets to BOM couldn't find a single one is saver awards - I see how you play.  Earn miles but can't use them.,,2/23/2015 16:05,california,
5.70E+17,negative,0.7083,Lost Luggage,0.375,United,,jalvich,,0,"@united flight arrives 30 minutes early, but then have we to wait for an hour for our bags.",,2/23/2015 16:04,,Eastern Time (US & Canada)
5.70E+17,negative,1,Lost Luggage,0.6667,United,,MikeShor,,0,@united That's not the issue. The fact that no one even called (despite promises) to confirm the bag's location is.,,2/23/2015 16:03,"Coventry, Connecticut",Eastern Time (US & Canada)
5.70E+17,neutral,1,,,United,,SmartBlondeSolu,,0,@united what's a girl gotta do to get a flight name change when SHE bought one for a mean ex boyfriend and needs a girl's trip stat?!,,2/23/2015 15:58,"Fort Worth, Texas",Central Time (US & Canada)
5.70E+17,neutral,0.6832,,,United,,family6travels,,0,@united thank you. We are signed up for notifications. We shall watch and wait! ❄️❄️,,2/23/2015 15:55,,
5.70E+17,negative,1,Can't Tell,0.3477,United,,kabell87,,0,@united still waiting to hear back. My wallet was stolen from one of your planes so would appreciate a resolution here,,2/23/2015 15:52,,
5.70E+17,neutral,0.6612,,0,United,,JawnRedcorn,,0,@united I would love if someone could get me back to Austin tonight and I do not wish to wait til tomorrow morning.,,2/23/2015 15:47,Ausvegas,Central Time (US & Canada)
5.70E+17,negative,1,Lost Luggage,1,United,,mattscottcrum,,0,@united or @flysaa has lost my baggage… heard different things from different employees of @united. @flysaa has said nothing.,,2/23/2015 15:39,"Nashville, TN",Mountain Time (US & Canada)
5.70E+17,negative,1,Bad Flight,1,United,,ganteisan,,0,"@united cs thinks that miles can repair the damage done, it will be interesting if they travel in @united and exp the worst flight ever!",,2/23/2015 15:38,"Santiago, Chile",Santiago
5.70E+17,neutral,1,,,United,,family6travels,,0,@united I have a 0530 flight out of DFW on Tuesday. How far in advance will you give notice if Cancelled Flightled?,,2/23/2015 15:37,,
5.70E+17,negative,1,Customer Service Issue,0.6697,United,,BrittanyWolgast,,0,@united I am signed up for notifications. This is the first trip I was not updated on. Not sure why this happened.,,2/23/2015 15:36,,Central Time (US & Canada)
5.70E+17,positive,0.6682,,0,United,,ryanaround,,0,@united Thank you. Took care of everything and made it right. That's the experience I'm used to. Opened the app to find flight changed.,,2/23/2015 15:34,San Francisco,Pacific Time (US & Canada)
5.70E+17,negative,1,Flight Booking Problems,0.355,United,,aliasboogie,,0,@united that is not in line with your responses here. And now I'm waiting until tomorrow morning because all the flights are overbooked.,,2/23/2015 15:29,"New York City, NY",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6466,United,,aliasboogie,,0,"@united I took the exact same aircraft in to LAX 3 days ago. It fit, no problem. The agent today told some nonsense about a policy change",,2/23/2015 15:27,"New York City, NY",Eastern Time (US & Canada)
5.70E+17,negative,0.6558,Can't Tell,0.356,United,,AaronGirson,,0,@united your helpful agents in Club helped.  I am just out baggage fees and a night of my life.stop doing business with @SilverAirways,"[26.07324041, -80.14510971]",2/23/2015 15:26,,
5.70E+17,negative,0.7008,Can't Tell,0.7008,United,,aliasboogie,,0,@United never heard of this? http://t.co/QDebyaHqfM,,2/23/2015 15:21,"New York City, NY",Eastern Time (US & Canada)
5.70E+17,negative,1,Flight Booking Problems,0.663,United,,rodneyondrums,,0,"@SouthwestAir doesn't charge ticket change fees. Do they not incur the same mysterious ""costs"" that you incur, @united?",,2/23/2015 15:20,All over the damn place.,Quito
5.70E+17,negative,1,Cancelled Flight,0.6566,United,,MirandaAtx,,0,@united Exhausted &amp; frustrated! Link to a FB post abt my travel issue https://t.co/LaRKC8vc4s,,2/23/2015 15:20,"Houston, TX",Central Time (US & Canada)
5.70E+17,negative,1,Flight Attendant Complaints,0.663,United,,aliasboogie,,0,@united I was denied getting on the plane w/o getting the chance to prove it fits. I'm not a rookie. Read my bio.,,2/23/2015 15:18,"New York City, NY",Eastern Time (US & Canada)
5.70E+17,positive,0.6741,,0,United,,aliasboogie,,0,@united that's exactly the point. It fits. I'm premier access. Boarding group 2. This was a return ticket. I've been doing this for 15 yrs,,2/23/2015 15:17,"New York City, NY",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,United,,zaudrey,,0,@united I've never experienced worst customer service. Placing blame on codeshare partners and not assuming responsibility is unacceptable,,2/23/2015 15:17,,Pacific Time (US & Canada)
5.70E+17,negative,1,Flight Attendant Complaints,0.6753,United,,jasonpblakey,,0,@united currently on board so not now. Check in was terrible. Staff rude. Expensive luggage thrown around etc.,"[40.69943599, -74.17868875]",2/23/2015 15:12,,London
5.70E+17,negative,1,Cancelled Flight,0.3442,United,,_Emilky_,,0,"@United fucked up, then voided my ticket, and KEPT MY MONEY.  Not even an apology. I will never fly with your airline again. #UnitedAirlines",,2/23/2015 15:08,"Liverpool, UK",London
5.70E+17,negative,1,Customer Service Issue,0.6354,United,,hangsf,,0,@united has the WORST customer svcs! This Kevin rep at call center must be investigated. My baggage's lost and there's no help but argument!,,2/23/2015 15:07,"San Francisco, California, USA",Alaska
5.70E+17,negative,1,Customer Service Issue,1,United,,AaronGirson,,0,@united should NOT sell tickets for @SilverAirways on http://t.co/onhXHCO6bK.  has terrible service and UA staff cannot reach Silver,"[26.07694041, -80.13546475]",2/23/2015 15:03,,
5.70E+17,negative,0.688,Can't Tell,0.688,United,,mjc_collins,,1,"@united Just got demoted from Gold cuz my hubby got 100% of the PQD, tho there were enuf $ spent for 4 Golds.#spousal.discrimination/angry.",,2/23/2015 15:03,,
5.70E+17,positive,1,,,United,,TuraOntheroad,,0,@united Thank you!,,2/23/2015 15:02,Brooklyn,Pacific Time (US & Canada)
5.70E+17,neutral,0.6742,,0,United,,MisterDJW,,0,@united When will direct flights from Belfast Intl to Newark resume from their winter break? Thanks.,,2/23/2015 14:55,,
5.70E+17,positive,1,,,United,,peoplesavvy,,0,@united My favorite way to travel! Thank you! http://t.co/vGN2X1ckg0,,2/23/2015 14:54,,
5.70E+17,neutral,1,,,United,,jbuhl35,,0,"@united yes, after this awful weather it appears I can get home",,2/23/2015 14:49,"Washington, DC",Atlantic Time (Canada)
5.70E+17,negative,1,Customer Service Issue,1,United,,jasonpblakey,,0,@united yes lots. You have terrible customer service at Newark and despite raising a complaint there we were ignored hence the tweet,"[40.6992418, -74.17884798]",2/23/2015 14:46,,London
5.70E+17,negative,1,Bad Flight,0.6778,United,,ishowman,,0,@united Lovely new plane from LGA to ORD but no power outlets?,,2/23/2015 14:45,New York,London
5.70E+17,negative,0.6337,Lost Luggage,0.3334,United,,rhyminanstealin,,0,"@united but if i tweet the ID number, won't that reveal my home address to anyone on the web?",,2/23/2015 14:38,"Washington, DC",Central Time (US & Canada)
5.70E+17,negative,1,Cancelled Flight,0.6512,United,,rhyminanstealin,,0,@united I filed a delayed bag report on Saturday! my flight was Cancelled Flightled and I never went anywhere!,,2/23/2015 14:37,"Washington, DC",Central Time (US & Canada)
5.70E+17,neutral,1,,,United,,colbycaterina,,0,@united the person is currently bettween gates 71A and 73 in LAX,,2/23/2015 14:37,lalaland,Eastern Time (US & Canada)
5.70E+17,negative,1,Flight Attendant Complaints,0.7067,United,,colbycaterina,,0,@united i need it there before she lands so she can have the EWR baggage claim file to have it sent but the employee has not droppeditoffyet,,2/23/2015 14:36,lalaland,Eastern Time (US & Canada)
5.70E+17,negative,1,Can't Tell,1,United,,eadonjacobs,,0,"@united rarely ceases to amaze...for the worse.  i hope this is the last time i ""have"" to fly with you.",,2/23/2015 14:36,san francisco,Arizona
5.70E+17,neutral,0.7059,,0,United,,cameronsmith17,,0,@united thank you for the quick response but I cannot dm you until you follow me as well,,2/23/2015 14:35,,Mountain Time (US & Canada)
5.70E+17,negative,0.6468,Can't Tell,0.6468,United,,colbycaterina,,0,@united iCloud it is not there yet -- PLEASE HELP 917 703 1472,,2/23/2015 14:35,lalaland,Eastern Time (US & Canada)
5.70E+17,neutral,1,,,United,,colbycaterina,,0,"@united I need the phone number to baggage claim in LAX, my mom left her phone and someone called saying they would put it there but on",,2/23/2015 14:34,lalaland,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6737,United,,mironovich,,0,@united I did... no response back,,2/23/2015 14:34,"Morristown, nj",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,United,,KelliZink,,0,@united this is atrocious customer service.,,2/23/2015 14:32,Chicago & traveling the world,Central Time (US & Canada)
5.70E+17,neutral,1,,,United,,Portal_Aviacion,,0,"@United will not have to honor absurdly low mistake fares.
http://t.co/2Z3Jv73IlW vía @usatoday",,2/23/2015 14:32,Madrid (Spain),Madrid
5.70E+17,negative,1,Late Flight,1,United,,kachampney,,0,@united #albanyairport delayed departure to check bags at gate claiming space filled and walk on to open spaces a delay #poorcustomerservice,,2/23/2015 14:31,"Killington, Vt",
5.70E+17,negative,1,Cancelled Flight,0.65,United,,KelliZink,,0,@united you Cancelled Flighted our flights for no reason &amp; now we have been on the phone for AN HOUR on our vacation. Why?,,2/23/2015 14:29,Chicago & traveling the world,Central Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,United,,dfpietra,,0,@united @dfpietra THAT'S your response?  Shaking my head back and forth with a tsk. You can do better-from customer service to your apology,,2/23/2015 14:23,"West Hollywood, CA",
5.70E+17,neutral,0.6825,,,United,,RoatanGallery,,0,"@united thanks! It's 35K miles from RTB to Europe, to do a multiple destination so we could stop over in US on way/way back- mileage diff?",,2/23/2015 14:18,"Roatan, Islas de la Bahia",Eastern Time (US & Canada)
5.70E+17,negative,1,Lost Luggage,1,United,,Margo_Rae,,0,@united of course I did. The bag should be here by now :( #frustrated,"[28.62111274, -81.29294408]",2/23/2015 14:18,,Eastern Time (US & Canada)
5.70E+17,negative,1,Can't Tell,1,United,,ousoonerfanatic,,0,@united you are the worst. I will avoid you like the plague.,,2/23/2015 14:15,"Semiahmoo, WA Soonerland",Pacific Time (US & Canada)
5.70E+17,negative,1,Can't Tell,1,United,,Mr_RHolmes,,0,@united is the worst airline in the world.,,2/23/2015 14:15,"Austin, TX (Easton, PA born)",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6526,United,,ryanaround,,0,@united someone needs to DM me and resolve this correctly. Extremely disappointed with the service I received. Terrible management.,,2/23/2015 14:13,San Francisco,Pacific Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.3507,United,,ryanaround,,0,@united Premier Gold desk changes flight. Waives fees. Gives me wrong flight. Now Jana Acosta in Salt Lake refuses the same service. Angry.,,2/23/2015 14:12,San Francisco,Pacific Time (US & Canada)
5.70E+17,negative,1,Can't Tell,0.6778,United,,cameronsmith17,,0,"@united I will give you one thing, you are consistent but unfortunately you are consistent at not doing your job well #AlwaysDelayedOnUnited",,2/23/2015 14:10,,Mountain Time (US & Canada)
5.70E+17,negative,1,Can't Tell,1,United,,artistanxiety,,0,@united I will but right now I'm to angry,,2/23/2015 14:09,Punk is the preacher.,Arizona
5.70E+17,negative,1,Can't Tell,1,United,,jasonpblakey,,0,@united first time flying with United. Also last time. #terrible back to @VirginAtlantic for me. #branson #virginatlantic #UnitedAirlines,"[40.69814396, -74.17906717]",2/23/2015 14:04,,London
5.70E+17,negative,1,Can't Tell,0.666,United,,franciscogonima,,0,@united I used to be a committed #ContinentalAirlines flyer until merger. I remember now why I switched to @SouthwestAir #CommunicationFail,"[39.85790482, -104.67039013]",2/23/2015 14:01,"San Antonio, Texas",Central Time (US & Canada)
